ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
16441,741,53,2022-12-08,4,Online,16812.4
16442,304,6,2022-05-22,1,Loja Física,3156.34
16443,62,39,2024-04-01,3,Loja Física,14142.87
16444,570,25,2024-08-24,4,Online,7101.36
16445,786,42,2023-11-01,4,Loja Física,13941.32
16446,108,42,2024-08-01,2,Online,6970.66
16447,187,59,2022-09-09,3,Loja Física,12620.88
16448,987,38,2023-01-28,2,Loja Física,3856.6
16449,229,31,2023-03-05,2,Online,8083.26
16450,48,29,2023-07-17,2,Loja Física,9814.96
16451,831,9,2023-05-25,4,Loja Física,16807.56
16452,268,1,2023-07-06,2,Online,3265.22
16453,727,80,2023-07-01,3,Loja Física,3405.12
16454,802,87,2023-05-20,3,Loja Física,14959.41
16455,254,72,2023-06-30,2,Online,709.5
16456,957,47,2023-07-04,2,Online,6432.22
16457,870,76,2024-04-21,2,Loja Física,6147.1
16458,87,10,2022-08-24,2,Loja Física,6271.36
16459,181,16,2023-01-29,2,Online,9908.66
16460,25,47,2022-03-27,2,Loja Física,6432.22
16461,958,43,2023-08-18,1,Online,3515.97
16462,388,24,2024-01-03,4,Loja Física,18611.12
16463,222,8,2023-03-08,4,Online,1163.2
16464,990,75,2023-06-24,4,Online,2057.48
16465,397,26,2023-08-15,2,Online,5371.24
16466,938,7,2024-03-06,1,Online,3835.28
16467,511,79,2023-12-12,4,Loja Física,13317.28
16468,561,15,2024-04-10,3,Loja Física,8839.98
16469,846,48,2024-02-06,4,Online,12146.32
16470,440,3,2022-08-13,4,Online,4947.56
16471,175,16,2023-12-21,4,Online,19817.32
16472,904,79,2022-03-31,4,Loja Física,13317.28
16473,311,89,2022-08-29,3,Online,13491.27
16474,984,97,2023-01-06,2,Loja Física,9758.36
16475,274,14,2022-01-03,3,Loja Física,8927.97
16476,35,88,2022-07-28,3,Online,741.39
16477,217,75,2024-05-21,2,Loja Física,1028.74
16478,721,3,2022-01-18,3,Loja Física,3710.67
16479,672,73,2023-01-07,3,Online,766.62
16480,408,70,2023-07-26,4,Loja Física,12019.68
16481,519,31,2023-05-01,4,Online,16166.52
16482,269,80,2024-09-07,2,Loja Física,2270.08
16483,638,75,2022-05-17,4,Online,2057.48
16484,475,17,2024-08-01,2,Loja Física,7615.96
16485,880,49,2022-04-23,2,Loja Física,1957.68
16486,325,3,2022-03-03,1,Loja Física,1236.89
16487,356,83,2024-07-22,2,Online,2127.2
16488,90,88,2022-12-24,3,Loja Física,741.39
16489,42,55,2023-01-05,2,Loja Física,387.62
16490,365,72,2024-05-19,1,Loja Física,354.75
16491,671,40,2024-05-19,3,Online,2760.15
16492,202,66,2024-06-06,1,Online,2905.78
16493,366,87,2024-03-08,4,Online,19945.88
16494,794,40,2024-04-18,3,Loja Física,2760.15
16495,982,30,2022-05-23,2,Loja Física,6565.18
16496,844,25,2022-10-29,1,Online,1775.34
16497,288,7,2023-04-17,2,Online,7670.56
16498,603,92,2022-05-28,4,Loja Física,9514.2
16499,481,50,2024-05-05,3,Loja Física,10665.54
16500,637,81,2024-05-23,2,Loja Física,8657.36
16501,501,96,2023-07-19,4,Online,1713.52
16502,638,1,2024-09-22,2,Loja Física,3265.22
16503,52,91,2024-08-11,3,Online,14608.71
16504,916,44,2024-07-23,4,Online,13113.32
16505,103,49,2023-03-08,4,Online,3915.36
16506,361,7,2022-09-06,1,Online,3835.28
16507,424,3,2022-08-04,3,Loja Física,3710.67
16508,699,94,2024-04-27,4,Online,1622.92
16509,205,1,2022-08-18,3,Loja Física,4897.83
16510,14,51,2022-02-27,2,Online,4660.68
16511,940,98,2024-02-04,3,Online,12309.51
16512,616,38,2022-05-22,1,Online,1928.3
16513,629,43,2022-05-01,3,Online,10547.91
16514,470,55,2024-09-12,3,Loja Física,581.43
16515,466,57,2023-12-14,2,Loja Física,6175.04
16516,304,53,2023-12-22,1,Loja Física,4203.1
16517,605,33,2022-05-27,2,Loja Física,6012.96
16518,427,80,2023-01-22,4,Online,4540.16
16519,656,62,2024-01-21,2,Loja Física,5452.16
16520,110,11,2022-01-27,1,Loja Física,2860.64
16521,675,72,2023-12-14,1,Online,354.75
16522,565,52,2024-09-15,3,Online,10116.09
16523,930,1,2023-03-11,1,Online,1632.61
16524,515,14,2023-01-16,2,Loja Física,5951.98
16525,68,94,2022-02-25,1,Loja Física,405.73
16526,246,85,2023-12-20,4,Online,6015.8
16527,389,21,2022-04-19,1,Loja Física,1221.49
16528,650,34,2023-11-10,1,Online,361.41
16529,308,90,2023-08-19,2,Online,6301.78
16530,925,14,2022-03-17,3,Loja Física,8927.97
16531,352,40,2023-05-04,3,Online,2760.15
16532,799,35,2024-05-07,2,Loja Física,4656.7
16533,66,42,2023-09-01,3,Online,10455.99
16534,460,82,2024-06-10,4,Online,17767.44
16535,347,20,2022-06-11,4,Online,8028.92
16536,325,60,2022-01-31,3,Online,12101.31
16537,933,9,2022-05-31,2,Loja Física,8403.78
16538,667,33,2023-01-10,2,Online,6012.96
16539,599,49,2022-05-25,3,Online,2936.52
16540,33,68,2022-03-22,1,Loja Física,4614.41
16541,68,4,2022-09-08,3,Online,511.41
16542,187,48,2022-03-20,4,Loja Física,12146.32
16543,192,16,2022-01-13,4,Loja Física,19817.32
16544,213,47,2023-08-06,1,Loja Física,3216.11
16545,600,26,2024-05-01,4,Online,10742.48
16546,428,70,2024-04-13,2,Loja Física,6009.84
16547,351,37,2023-03-03,1,Online,3419.9
16548,108,22,2022-06-03,1,Loja Física,3024.57
16549,240,7,2024-02-23,1,Loja Física,3835.28
16550,216,42,2022-07-06,2,Loja Física,6970.66
16551,177,30,2023-04-27,4,Online,13130.36
16552,565,74,2024-02-01,3,Loja Física,6523.02
16553,330,79,2022-05-24,4,Loja Física,13317.28
16554,561,6,2024-02-06,3,Online,9469.02
16555,881,24,2023-06-25,1,Loja Física,4652.78
16556,626,66,2023-12-17,3,Loja Física,8717.34
16557,450,40,2024-08-29,4,Loja Física,3680.2
16558,607,15,2022-11-03,2,Online,5893.32
16559,447,53,2023-04-27,4,Loja Física,16812.4
16560,537,85,2023-02-26,2,Online,3007.9
16561,644,82,2024-01-10,2,Online,8883.72
16562,179,5,2022-12-12,2,Online,7690.66
16563,395,89,2023-03-31,3,Loja Física,13491.27
16564,145,36,2024-03-11,1,Loja Física,3406.45
16565,876,74,2023-10-23,1,Online,2174.34
16566,962,46,2023-12-13,1,Online,865.41
16567,198,23,2022-01-14,2,Online,9296.18
16568,969,88,2022-10-21,3,Loja Física,741.39
16569,837,45,2022-04-24,3,Loja Física,4346.73
16570,84,10,2022-06-09,3,Loja Física,9407.04
16571,669,54,2022-03-03,4,Online,3726.68
16572,85,70,2024-06-21,3,Online,9014.76
16573,457,77,2023-10-20,3,Online,13250.31
16574,476,85,2022-02-02,3,Loja Física,4511.85
16575,253,32,2023-09-11,1,Loja Física,3603.99
16576,887,43,2024-02-09,2,Loja Física,7031.94
16577,72,15,2022-06-27,4,Online,11786.64
16578,223,66,2023-05-31,1,Loja Física,2905.78
16579,276,15,2022-06-14,3,Loja Física,8839.98
16580,795,81,2022-01-12,2,Online,8657.36
16581,776,20,2023-02-10,2,Loja Física,4014.46
16582,246,50,2024-05-02,2,Loja Física,7110.36
16583,341,6,2023-03-10,2,Loja Física,6312.68
16584,573,79,2023-11-28,3,Loja Física,9987.96
16585,924,17,2024-08-28,4,Online,15231.92
16586,471,26,2024-06-15,3,Online,8056.86
16587,454,22,2023-04-11,2,Online,6049.14
16588,771,73,2023-07-22,3,Online,766.62
16589,965,64,2023-12-30,2,Loja Física,4138.5
16590,969,76,2024-04-29,3,Online,9220.65
16591,7,86,2022-09-22,4,Online,16131.76
16592,188,58,2024-07-30,2,Online,7056.46
16593,4,87,2023-08-09,3,Online,14959.41
16594,743,37,2023-05-29,1,Loja Física,3419.9
16595,645,78,2022-11-10,4,Online,17705.12
16596,907,88,2023-12-28,1,Loja Física,247.13
16597,125,72,2022-08-21,3,Loja Física,1064.25
16598,15,90,2023-03-10,4,Loja Física,12603.56
16599,960,96,2024-08-11,4,Online,1713.52
16600,994,28,2022-06-10,4,Loja Física,19914.36
16601,525,96,2022-10-06,3,Online,1285.14
16602,630,86,2024-09-23,4,Online,16131.76
16603,240,49,2022-04-05,4,Loja Física,3915.36
16604,775,73,2023-06-19,1,Loja Física,255.54
16605,360,67,2023-01-22,3,Loja Física,4372.08
16606,518,89,2024-08-31,2,Loja Física,8994.18
16607,952,76,2022-05-09,3,Loja Física,9220.65
16608,320,93,2024-01-31,3,Loja Física,12756.6
16609,231,67,2022-08-05,4,Online,5829.44
16610,946,41,2023-02-15,1,Online,2551.76
16611,30,46,2023-09-26,1,Loja Física,865.41
16612,534,87,2022-02-27,3,Online,14959.41
16613,921,87,2022-08-13,2,Online,9972.94
16614,156,55,2023-02-06,3,Online,581.43
16615,630,82,2022-07-08,2,Online,8883.72
16616,852,11,2024-04-22,2,Online,5721.28
16617,935,26,2024-02-03,3,Loja Física,8056.86
16618,963,72,2024-09-26,4,Loja Física,1419.0
16619,901,92,2023-07-27,4,Online,9514.2
16620,705,82,2023-09-12,2,Online,8883.72
16621,399,13,2024-05-11,1,Loja Física,4335.72
16622,346,36,2022-03-21,4,Loja Física,13625.8
16623,195,64,2024-04-16,4,Online,8277.0
16624,168,51,2023-12-11,2,Loja Física,4660.68
16625,377,76,2023-04-25,2,Loja Física,6147.1
16626,489,22,2023-05-04,2,Online,6049.14
16627,751,60,2022-11-17,4,Online,16135.08
16628,362,2,2023-10-31,4,Loja Física,13225.12
16629,482,56,2023-10-20,1,Online,3917.6
16630,244,40,2023-02-19,1,Online,920.05
16631,581,28,2024-04-27,3,Online,14935.77
16632,607,77,2023-01-25,2,Online,8833.54
16633,589,97,2022-06-18,4,Loja Física,19516.72
16634,171,3,2022-02-25,1,Online,1236.89
16635,513,63,2024-04-02,2,Loja Física,4987.26
16636,406,98,2023-01-16,2,Online,8206.34
16637,574,23,2023-10-25,3,Online,13944.27
16638,207,55,2023-03-11,2,Online,387.62
16639,154,32,2022-07-19,1,Online,3603.99
16640,786,84,2022-10-04,3,Online,11140.17
16641,48,28,2022-04-22,4,Online,19914.36
16642,649,8,2022-04-17,3,Online,872.4
16643,1,3,2022-03-21,2,Online,2473.78
16644,747,94,2023-01-07,2,Loja Física,811.46
16645,905,89,2023-09-10,1,Loja Física,4497.09
16646,768,53,2024-03-08,2,Loja Física,8406.2
16647,407,94,2024-05-16,4,Loja Física,1622.92
16648,107,29,2022-12-10,1,Loja Física,4907.48
16649,173,94,2022-01-29,2,Online,811.46
16650,506,98,2022-09-03,4,Online,16412.68
16651,130,89,2022-10-16,1,Online,4497.09
16652,398,81,2022-06-16,2,Online,8657.36
16653,294,59,2023-07-09,4,Loja Física,16827.84
16654,552,24,2022-04-20,4,Loja Física,18611.12
16655,447,38,2022-03-08,3,Loja Física,5784.9
16656,850,28,2022-08-05,1,Loja Física,4978.59
16657,16,97,2023-09-04,3,Online,14637.54
16658,639,62,2022-01-12,4,Online,10904.32
16659,885,51,2024-02-14,3,Online,6991.02
16660,349,7,2024-07-20,3,Loja Física,11505.84
16661,203,23,2022-11-13,3,Loja Física,13944.27
16662,134,46,2022-07-12,1,Online,865.41
16663,771,90,2023-07-19,2,Online,6301.78
16664,526,78,2022-07-26,3,Online,13278.84
16665,508,28,2023-10-16,2,Loja Física,9957.18
16666,66,24,2024-08-09,1,Loja Física,4652.78
16667,480,7,2022-02-03,2,Online,7670.56
16668,863,79,2022-09-04,1,Loja Física,3329.32
16669,459,49,2022-10-03,2,Online,1957.68
16670,342,3,2022-03-29,1,Online,1236.89
16671,707,2,2024-09-27,4,Online,13225.12
16672,626,7,2023-08-07,1,Loja Física,3835.28
16673,159,80,2023-08-02,2,Loja Física,2270.08
16674,161,21,2022-02-15,3,Loja Física,3664.47
16675,254,9,2023-08-01,4,Loja Física,16807.56
16676,984,12,2024-03-20,3,Loja Física,9481.83
16677,897,93,2023-05-11,2,Online,8504.4
16678,940,24,2022-02-16,3,Online,13958.34
16679,527,33,2022-02-19,3,Loja Física,9019.44
16680,549,78,2022-11-19,1,Loja Física,4426.28
16681,155,43,2022-04-06,2,Online,7031.94
16682,486,82,2024-08-24,3,Loja Física,13325.58
16683,432,5,2022-11-13,3,Loja Física,11535.99
16684,27,79,2022-01-09,3,Loja Física,9987.96
16685,12,71,2023-01-01,2,Loja Física,3678.26
16686,67,89,2024-02-09,4,Online,17988.36
16687,542,14,2022-10-17,3,Loja Física,8927.97
16688,96,36,2024-09-08,3,Online,10219.35
16689,215,35,2023-02-12,4,Loja Física,9313.4
16690,194,50,2023-05-28,4,Loja Física,14220.72
16691,647,88,2022-07-19,4,Online,988.52
16692,290,79,2022-11-19,3,Online,9987.96
16693,544,11,2024-02-09,1,Loja Física,2860.64
16694,885,24,2023-02-05,2,Online,9305.56
16695,39,75,2024-01-14,3,Online,1543.11
16696,864,44,2022-12-31,4,Online,13113.32
16697,939,51,2024-09-24,4,Loja Física,9321.36
16698,939,17,2022-05-13,4,Loja Física,15231.92
16699,206,70,2023-12-21,4,Loja Física,12019.68
16700,899,85,2023-11-22,1,Loja Física,1503.95
16701,942,8,2022-04-10,2,Online,581.6
16702,928,79,2022-12-06,1,Loja Física,3329.32
16703,555,96,2023-02-22,1,Loja Física,428.38
16704,484,74,2024-07-07,2,Loja Física,4348.68
16705,337,28,2024-01-30,3,Online,14935.77
16706,496,79,2023-05-31,3,Online,9987.96
16707,771,12,2022-04-14,1,Loja Física,3160.61
16708,249,43,2023-05-30,2,Online,7031.94
16709,74,82,2024-04-06,4,Online,17767.44
16710,373,37,2024-03-04,2,Loja Física,6839.8
16711,831,88,2022-06-03,3,Online,741.39
16712,879,63,2022-01-25,1,Online,2493.63
16713,808,93,2023-08-25,4,Loja Física,17008.8
16714,786,63,2024-03-26,3,Loja Física,7480.89
16715,835,10,2023-01-27,4,Online,12542.72
16716,871,78,2023-05-04,2,Loja Física,8852.56
16717,702,80,2023-08-24,2,Online,2270.08
16718,138,37,2024-06-08,3,Online,10259.7
16719,948,11,2024-05-22,3,Loja Física,8581.92
16720,457,90,2022-02-08,4,Online,12603.56
16721,814,19,2022-10-25,4,Online,14265.0
16722,823,52,2022-06-15,2,Online,6744.06
16723,942,18,2022-06-05,1,Loja Física,2267.24
16724,843,94,2023-11-30,4,Online,1622.92
16725,444,32,2023-04-20,2,Online,7207.98
16726,353,23,2022-03-22,1,Online,4648.09
16727,996,12,2024-06-25,3,Loja Física,9481.83
16728,794,58,2023-10-03,3,Loja Física,10584.69
16729,411,77,2022-04-06,4,Loja Física,17667.08
16730,678,21,2024-09-02,1,Online,1221.49
16731,790,21,2024-01-06,2,Loja Física,2442.98
16732,538,93,2022-08-26,4,Loja Física,17008.8
16733,982,93,2024-06-24,2,Online,8504.4
16734,453,91,2022-08-09,1,Loja Física,4869.57
16735,419,29,2024-04-06,4,Online,19629.92
16736,450,79,2023-11-29,1,Online,3329.32
16737,995,47,2023-11-01,1,Online,3216.11
16738,585,12,2022-05-25,1,Online,3160.61
16739,115,58,2024-02-27,2,Online,7056.46
16740,51,41,2024-01-06,3,Loja Física,7655.28
16741,369,19,2022-06-14,4,Online,14265.0
16742,914,12,2024-09-13,2,Online,6321.22
16743,683,23,2023-05-29,1,Online,4648.09
16744,780,5,2023-06-13,2,Online,7690.66
16745,515,26,2024-01-17,1,Online,2685.62
16746,210,63,2023-09-16,1,Online,2493.63
16747,888,52,2023-10-30,1,Online,3372.03
16748,998,10,2023-06-20,1,Loja Física,3135.68
16749,903,86,2024-08-10,2,Loja Física,8065.88
16750,993,39,2024-02-27,1,Loja Física,4714.29
16751,902,23,2022-12-16,2,Online,9296.18
16752,850,11,2023-04-04,2,Loja Física,5721.28
16753,813,92,2024-03-15,3,Loja Física,7135.65
16754,895,95,2022-05-15,2,Online,3485.74
16755,854,72,2022-12-14,3,Loja Física,1064.25
16756,627,48,2022-10-25,3,Online,9109.74
16757,679,92,2023-01-04,3,Online,7135.65
16758,435,16,2023-10-01,2,Online,9908.66
16759,777,46,2024-05-26,3,Online,2596.23
16760,227,47,2024-08-20,4,Loja Física,12864.44
16761,663,95,2023-03-18,1,Online,1742.87
16762,268,48,2022-02-10,2,Loja Física,6073.16
16763,116,80,2024-07-01,1,Loja Física,1135.04
16764,600,69,2023-12-31,2,Online,5915.26
16765,830,99,2024-03-03,3,Loja Física,12832.44
16766,754,25,2023-12-01,4,Online,7101.36
16767,360,77,2023-02-01,3,Online,13250.31
16768,329,93,2022-09-02,2,Online,85044.0
16769,845,91,2022-08-02,3,Loja Física,14608.71
16770,40,81,2023-09-18,4,Online,17314.72
16771,182,37,2023-09-14,1,Loja Física,3419.9
16772,490,63,2022-03-18,1,Loja Física,2493.63
16773,209,29,2024-09-08,3,Online,14722.44
16774,903,58,2022-06-06,2,Online,7056.46
16775,273,98,2023-08-04,2,Loja Física,8206.34
16776,119,94,2023-10-05,1,Loja Física,405.73
16777,382,31,2023-05-25,4,Online,16166.52
16778,946,86,2022-04-10,3,Online,12098.82
16779,536,89,2024-04-04,3,Online,13491.27
16780,258,68,2022-01-16,1,Online,4614.41
16781,483,99,2022-05-27,2,Online,8554.96
16782,509,41,2024-02-24,3,Loja Física,7655.28
16783,92,50,2024-06-10,2,Loja Física,7110.36
16784,979,44,2022-11-13,2,Loja Física,6556.66
16785,161,9,2023-07-15,1,Online,4201.89
16786,149,59,2024-06-07,2,Online,8413.92
16787,117,90,2024-09-19,4,Online,12603.56
16788,458,91,2024-03-27,4,Online,19478.28
16789,565,27,2024-03-11,1,Loja Física,1137.02
16790,814,82,2024-07-05,3,Loja Física,13325.58
16791,45,94,2022-03-31,2,Loja Física,811.46
16792,777,59,2023-05-26,4,Loja Física,16827.84
16793,998,95,2022-04-07,1,Online,1742.87
16794,774,3,2023-04-11,1,Loja Física,1236.89
16795,819,93,2022-11-18,2,Online,8504.4
16796,234,7,2022-06-23,1,Loja Física,3835.28
16797,375,82,2024-08-14,3,Loja Física,13325.58
16798,547,16,2022-10-30,2,Online,9908.66
16799,850,49,2022-06-15,3,Online,2936.52
16800,949,32,2022-03-11,4,Online,14415.96
16801,915,89,2022-10-14,4,Online,17988.36
16802,197,44,2023-08-14,4,Loja Física,13113.32
16803,25,96,2023-01-08,4,Online,1713.52
16804,395,19,2022-12-28,1,Loja Física,3566.25
16805,714,3,2022-04-02,3,Loja Física,3710.67
16806,785,60,2022-03-14,1,Loja Física,4033.77
16807,36,35,2022-07-03,1,Loja Física,2328.35
16808,474,29,2023-12-29,4,Online,19629.92
16809,223,75,2024-03-01,3,Online,1543.11
16810,864,70,2023-04-17,2,Loja Física,6009.84
16811,789,83,2022-09-22,2,Loja Física,2127.2
16812,530,45,2023-04-30,2,Online,2897.82
16813,188,27,2022-09-20,3,Online,3411.06
16814,402,69,2024-02-21,4,Loja Física,11830.52
16815,257,90,2024-06-16,4,Loja Física,12603.56
16816,654,35,2023-03-29,3,Loja Física,6985.05
16817,136,19,2023-10-28,4,Online,14265.0
16818,962,17,2024-08-04,3,Online,11423.94
16819,819,35,2022-05-24,3,Loja Física,6985.05
16820,591,77,2024-08-20,2,Loja Física,8833.54
16821,444,78,2022-05-07,2,Loja Física,8852.56
16822,418,30,2024-09-22,1,Loja Física,3282.59
16823,292,48,2023-08-06,3,Loja Física,9109.74
16824,574,57,2023-05-15,2,Loja Física,6175.04
16825,129,17,2022-02-10,2,Online,7615.96
16826,341,15,2023-01-08,2,Online,5893.32
16827,810,82,2024-05-29,4,Online,17767.44
16828,257,14,2022-10-21,2,Online,5951.98
16829,992,14,2023-02-15,4,Online,11903.96
16830,724,45,2023-02-23,2,Loja Física,2897.82
16831,566,97,2024-05-27,4,Online,19516.72
16832,687,38,2023-09-27,4,Loja Física,7713.2
16833,100,63,2024-07-28,2,Online,4987.26
16834,39,75,2023-11-28,3,Loja Física,1543.11
16835,926,11,2022-05-13,1,Loja Física,2860.64
16836,263,48,2023-03-28,1,Loja Física,3036.58
16837,150,26,2023-01-11,3,Loja Física,8056.86
16838,633,67,2023-06-09,2,Online,2914.72
16839,690,25,2024-05-15,3,Online,5326.02
16840,813,81,2023-10-02,2,Online,8657.36
16841,330,61,2024-09-01,2,Loja Física,9617.02
16842,120,86,2022-11-18,2,Loja Física,8065.88
16843,584,93,2023-01-18,2,Online,8504.4
16844,219,26,2022-03-27,2,Loja Física,5371.24
16845,906,34,2023-11-30,3,Online,1084.23
16846,910,90,2023-02-28,3,Loja Física,9452.67
16847,814,9,2023-06-03,1,Loja Física,4201.89
16848,123,40,2023-04-06,2,Loja Física,1840.1
16849,244,75,2022-09-27,3,Loja Física,1543.11
16850,886,7,2024-06-17,3,Online,11505.84
16851,587,30,2024-06-15,2,Loja Física,6565.18
16852,518,66,2023-11-30,2,Online,5811.56
16853,21,30,2022-02-13,3,Loja Física,9847.77
16854,190,68,2023-09-28,2,Online,9228.82
16855,225,58,2024-09-27,4,Online,14112.92
16856,915,55,2023-10-22,3,Online,581.43
16857,615,14,2022-02-28,1,Loja Física,2975.99
16858,856,77,2024-01-29,2,Online,8833.54
16859,466,89,2024-03-20,4,Online,17988.36
16860,99,77,2022-09-08,1,Loja Física,4416.77
16861,830,77,2023-12-18,1,Online,4416.77
16862,363,37,2024-04-20,1,Loja Física,3419.9
16863,997,44,2023-07-29,2,Online,6556.66
16864,83,6,2022-01-09,1,Online,3156.34
16865,693,26,2022-06-08,3,Online,8056.86
16866,664,14,2024-05-23,3,Loja Física,8927.97
16867,56,8,2022-04-18,2,Online,581.6
16868,702,24,2022-10-25,2,Online,9305.56
16869,930,86,2023-01-20,1,Loja Física,4032.94
16870,22,39,2022-06-12,2,Loja Física,9428.58
16871,580,49,2023-08-07,3,Loja Física,2936.52
16872,185,85,2023-02-13,3,Loja Física,4511.85
16873,522,63,2024-05-24,3,Loja Física,7480.89
16874,578,26,2022-03-16,2,Loja Física,5371.24
16875,264,10,2022-08-17,3,Loja Física,9407.04
16876,225,77,2023-02-02,2,Online,8833.54
16877,635,58,2024-06-14,4,Online,14112.92
16878,38,14,2023-04-19,1,Online,2975.99
16879,123,73,2023-11-17,4,Loja Física,1022.16
16880,830,71,2022-04-06,3,Online,5517.39
16881,156,39,2022-12-24,1,Loja Física,4714.29
16882,906,31,2023-04-23,3,Online,12124.89
16883,301,50,2023-04-25,3,Online,10665.54
16884,833,16,2023-10-20,4,Loja Física,19817.32
16885,994,72,2023-07-02,3,Online,1064.25
16886,67,51,2024-07-10,1,Loja Física,2330.34
16887,905,15,2024-04-17,3,Online,8839.98
16888,645,89,2023-04-22,1,Loja Física,4497.09
16889,874,38,2022-04-22,4,Loja Física,7713.2
16890,394,79,2022-03-29,2,Loja Física,6658.64
16891,652,89,2022-07-04,3,Loja Física,13491.27
16892,594,71,2024-01-20,4,Online,7356.52
16893,570,90,2022-04-21,3,Loja Física,9452.67
16894,661,72,2024-07-28,1,Online,354.75
16895,405,82,2024-09-09,3,Online,13325.58
16896,449,21,2024-08-02,2,Online,2442.98
16897,131,16,2023-02-11,3,Loja Física,14862.99
16898,69,67,2024-02-26,2,Loja Física,2914.72
16899,345,65,2023-03-20,2,Loja Física,1706.18
16900,762,13,2022-07-24,3,Loja Física,13007.16
16901,320,64,2023-02-16,4,Online,8277.0
16902,177,61,2022-12-03,3,Loja Física,14425.53
16903,584,32,2022-03-08,2,Loja Física,7207.98
16904,529,12,2022-11-21,4,Online,12642.44
16905,841,95,2022-12-17,2,Online,3485.74
16906,160,41,2023-09-11,2,Loja Física,5103.52
16907,582,66,2023-05-13,3,Online,8717.34
16908,625,8,2022-08-06,1,Loja Física,290.8
16909,744,59,2023-12-21,3,Loja Física,12620.88
16910,533,25,2024-01-30,1,Online,1775.34
16911,135,5,2023-05-03,1,Loja Física,3845.33
16912,775,45,2022-04-28,3,Online,4346.73
16913,111,2,2022-10-13,1,Online,3306.28
16914,999,42,2023-04-11,2,Online,6970.66
16915,758,38,2022-02-09,4,Loja Física,7713.2
16916,283,3,2023-07-13,3,Loja Física,3710.67
16917,520,46,2022-06-09,1,Loja Física,865.41
